Fecha,Pais,Presidente,Orden,Discurso,Oracion,TextoProcesado,PalabrasEliminadas,Clasificacion,Valoracion,Clasificacion2,Valoracion2,PalabrasFrecuentes,PalabrasFrecuentes2
2022,Argentina,Alberto Fernandez,61,Argentina_2022_Alberto_Fernandez.pdf,(APLAUSOS).,aplausos,{},Neutral,0.0,Neutral,0.0,"['(', 'APLAUSOS', ')']",['aplauso']
2022,Argentina,Alberto Fernandez,62,Argentina_2022_Alberto_Fernandez.pdf,"Llevamos un plan de vacunación tremendo, muy exitoso.",llevamos plan vacunación tremendo exitoso,"{un, de, muy}",Neutral,0.0,Neutral,0.0,"['llevar', 'uno', 'plan']","['llevar', 'plan', 'vacunación']"
2022,Argentina,Alberto Fernandez,63,Argentina_2022_Alberto_Fernandez.pdf,Vos tuv iste mucho que ver y como vos compañeras.,vos tuv iste ver vos compañeras,"{mucho, que, y, como}",Neutral,0.0,Neutral,0.0,"['Vos', 'tuv', 'istir']","['vo', 'tuv', 'istir']"
2022,Argentina,Alberto Fernandez,64,Argentina_2022_Alberto_Fernandez.pdf,"Héctor, muchos compañeros y compañeras de tu gremio tuvieron mucho que ver; y, eternamente, vamos a agradecerles el esfuerzo que hicieron.",héctor compañeros compañeras gremio ver eternamente vamos agradecerles esfuerzo hicieron,"{muchos, y, de, tu, tuvieron, mucho, que, y, a, el, que}",Neutral,0.0,Neutral,0.0,"[',', 'mucho', 'y']","['héctor', 'compañero', 'compañera']"
2022,Argentina,Alberto Fernandez,65,Argentina_2022_Alberto_Fernandez.pdf,(APLAUSOS).,aplausos,{},Neutral,0.0,Neutral,0.0,"['(', 'APLAUSOS', ')']",['aplauso']
2022,Argentina,Alberto Fernandez,66,Argentina_2022_Alberto_Fernandez.pdf,Porque en el camino muchas y muchos quedaron porque fueron los más expuestos al virus de la pandemia cuando la pandemia no tenía solución.,camino muchas quedaron expuestos virus pandemia pandemia solución,"{porque, en, el, y, muchos, porque, fueron, los, más, al, de, la, cuando, la, no, tenía}",Negativo,-0.296,Neutral,0.0,"['el', 'porque', 'mucho']","['camino', 'mucho', 'quedar']"
2022,Argentina,Alberto Fernandez,67,Argentina_2022_Alberto_Fernandez.pdf,"Los cierto es que el tiempo pasó, la Argentina hoy tiene más de 110 millones de dosis dadas.",cierto tiempo pasó argentina hoy 110 millones dosis dadas,"{los, es, que, el, la, tiene, más, de, de}",Neutral,0.0,Neutral,0.0,"['el', 'de', 'cierto']","['cierto', 'tiempo', 'pasar']"
2022,Argentina,Alberto Fernandez,68,Argentina_2022_Alberto_Fernandez.pdf,"Leemos en los diarios, que hay un rebrote de COVID.",leemos diarios rebrote covid,"{en, los, que, hay, un, de}",Neutral,0.0,Neutral,0.0,"['leer', 'en', 'el']","['leer', 'diario', 'rebrote']"
2022,Argentina,Alberto Fernandez,69,Argentina_2022_Alberto_Fernandez.pdf,"Nuestra Vicepresidente el viernes se contagió de COVID, el miércoles pasado.",vicepresidente viernes contagió covid miércoles pasado,"{nuestra, el, se, de, el}",Neutral,0.0,Neutral,0.0,"['el', 'nuestro', 'Vicepresidente']","['vicepresidente', 'viernes', 'contagiar']"
2022,Argentina,Alberto Fernandez,70,Argentina_2022_Alberto_Fernandez.pdf,"Pero, sin embargo, el COVID hoy no ocupa camas de terapia intensiva, no exige respiradores automáticos porque la inmunidad es muy grande.",embargo covid hoy ocupa camas terapia intensiva exige respiradores automáticos inmunidad grande,"{pero, sin, el, no, de, no, porque, la, es, muy}",Negativo,-0.7906,Neutral,0.0,"[',', 'el', 'no']","['embargo', 'covid', 'hoy']"
2022,Argentina,Alberto Fernandez,71,Argentina_2022_Alberto_Fernandez.pdf,Entre los países de más de 30 millones de habitantes somos el país que más inmunidad ha logrado entre sus ciudadanos y eso es lo que nos permite seguir actuando.,países 30 millones habitantes país inmunidad logrado ciudadanos permite seguir actuando,"{entre, los, de, más, de, de, somos, el, que, más, ha, entre, sus, y, eso, es, lo, que, nos}",Positivo,0.34,Neutral,0.0,"['de', 'entre', 'el']","['país', '30', 'millón']"
2022,Argentina,Alberto Fernandez,72,Argentina_2022_Alberto_Fernandez.pdf,(APLAUSOS).,aplausos,{},Neutral,0.0,Neutral,0.0,"['(', 'APLAUSOS', ')']",['aplauso']
2022,Argentina,Alberto Fernandez,73,Argentina_2022_Alberto_Fernandez.pdf,"La economía, en aquel año del 2020, se cayó; claro, como se cayó la economía en todo el mundo, por supuesto que se cayó.",economía aquel año 2020 cayó claro cayó economía mundo supuesto cayó,"{la, en, del, se, como, se, la, en, todo, el, por, que, se}",Neutral,0.0,Neutral,0.0,"[',', 'el', 'él']","['caer', 'economía', 'aquel']"
2022,Argentina,Alberto Fernandez,74,Argentina_2022_Alberto_Fernandez.pdf,"Y nos trajo dolor, caímos 9 puntos el Producto Bruto Interno, pero al año siguiente lo recuperamos, aumentamos el 10,3 por ciento el Producto Bruto Interno.",trajo dolor caímos 9 puntos producto bruto interno año siguiente recuperamos aumentamos ciento producto bruto interno,"{y, nos, el, pero, al, lo, el, por, el}",Neutral,0.0,Neutral,0.0,"[',', 'el', 'Producto']","['producto', 'bruto', 'interno']"
2022,Argentina,Alberto Fernandez,75,Argentina_2022_Alberto_Fernandez.pdf,"Y este año estamos por encima 6 por ciento aumentando el Producto Bruto Interno; y el año que viene no vamos a crecer menos del 3 por ciento, solamente, por el arrastre.",año encima 6 ciento aumentando producto bruto interno año viene vamos crecer menos 3 ciento solamente arrastre,"{y, este, estamos, por, por, el, y, el, que, no, a, del, por, por, el}",Negativo,-0.296,Neutral,0.0,"['por', 'el', 'y']","['año', 'ciento', 'encima']"
2022,Argentina,Alberto Fernandez,76,Argentina_2022_Alberto_Fernandez.pdf,"Y, ¿saben qué quiere decir eso?",quiere decir,"{y, qué, eso}",Neutral,0.0,Neutral,0.0,"['y', ',', '¿']","['querer', 'decir']"
2022,Argentina,Alberto Fernandez,77,Argentina_2022_Alberto_Fernandez.pdf,que desde que Néstor se fue en la Argentina no logramos crecer tres años consecutivos de economía del país y lo estamos logrando entre todos y todas.,néstor argentina logramos crecer tres años consecutivos economía país logrando todas,"{que, desde, que, se, fue, en, la, no, de, del, y, lo, estamos, entre, todos, y}",Negativo,-0.296,Neutral,0.0,"['que', 'él', 'lograr']","['lograr', 'néstor', 'argentino']"
2022,Argentina,Alberto Fernandez,78,Argentina_2022_Alberto_Fernandez.pdf,(APLAUSOS).,aplausos,{},Neutral,0.0,Neutral,0.0,"['(', 'APLAUSOS', ')']",['aplauso']
2022,Argentina,Alberto Fernandez,79,Argentina_2022_Alberto_Fernandez.pdf,"Hemos creado en este tiem po un millón y medio de puestos de trabajo, de los cuales 500 mil, más o menos, son empleos registrados, veía por ahí a las compañeras y a los compañeros de la UOCRA, cuando nosotros llegamos al Gobierno el gremio de la UOCRA tenía 200 afiliados, hoy tiene  450 mil, esos son trabajos genuinos que han podido conseguir.",creado tiem po millón medio puestos trabajo cuales 500 mil menos empleos registrados veía ahí compañeras compañeros uocra llegamos gobierno gremio uocra 200 afiliados hoy 450 mil trabajos genuinos podido conseguir,"{hemos, en, este, un, y, de, de, de, los, más, o, son, por, a, las, y, a, los, de, la, cuando, nosotros, al, el, de, la, tenía, tiene, esos, son, que, han}",Negativo,-0.5574,Negativo,-0.5574,"[',', 'el', 'de']","['trabajo', 'mil', 'creado']"
2022,Argentina,Alberto Fernandez,80,Argentina_2022_Alberto_Fernandez.pdf,(APLAUSOS)  ¿Y por qué logramos ese objetivo en el caso puntual de la UOCRA?,aplausos logramos objetivo caso puntual uocra,"{por, qué, ese, en, el, de, la}",Neutral,0.0,Neutral,0.0,"['el', '(', 'APLAUSOS']","['aplauso', 'lograr', 'objetivo']"
2022,Argentina,Alberto Fernandez,81,Argentina_2022_Alberto_Fernandez.pdf,"Porque con Gabriel Katopodis llevamos adelante un plan de obras públicas muy ambicioso, un gran aplauso para Gabriel Katopodis, claro que sí.",gabriel katopodis llevamos adelante plan obras públicas ambicioso gran aplauso gabriel katopodis claro,"{porque, con, un, de, muy, un, para, que, sí}",Neutral,0.0,Neutral,0.0,"['Gabriel', 'Katopodis', 'uno']","['gabriel', 'katopodis', 'llevar']"
2022,Argentina,Alberto Fernandez,82,Argentina_2022_Alberto_Fernandez.pdf,"(APLAUSOS) Un plan muy ambicioso, muy ambicioso, que nos permitió a todos que hoy la Argentina tenga más de 5 mil obras en ejecución en todos los distritos del país sin distinción política, de los cuales 120 son obras emblemáticas que la Argentina está demandando hace muchos años, estamos construyendo un gasoducto que nos va a dar soberanía energética, tenemos el gas necesario para que ningún barco nos traiga gas a la Argentina; y espero que el 20 junio del año que viene estemos lle gando a Salliqueló, con la primera parte de ese gasoducto Néstor Kirchner y de allí distribuyamos el gas a todos los rincones del país.",aplausos plan ambicioso ambicioso permitió hoy argentina 5 mil obras ejecución distritos país distinción política cuales 120 obras emblemáticas argentina demandando hace años construyendo gasoducto va dar soberanía energética gas necesario ningún barco traiga gas argentina espero 20 junio año viene lle gando salliqueló primera parte gasoducto néstor kirchner allí distribuyamos gas rincones país,"{un, muy, muy, que, nos, a, todos, que, la, tenga, más, de, en, en, todos, los, del, sin, de, los, son, que, la, está, muchos, estamos, un, que, nos, a, tenemos, el, para, que, nos, a, la, y, que, el, del, que, estemos, a, con, la, de, ese, y, de, el, a, todos, los, del}",Negativo,-0.5574,Neutral,0.0,"['el', 'que', ',']","['argentino', 'gas', 'ambicioso']"
2022,Argentina,Alberto Fernandez,83,Argentina_2022_Alberto_Fernandez.pdf,"(APLAUSOS)  Hemos logrado también que las compañeras y los compañeros de la UOCRA trabajen más porque ya hemos entregado 70 mil viviendas, a 70 mil familias que no tenían techo.",aplausos logrado compañeras compañeros uocra trabajen entregado 70 mil viviendas 70 mil familias techo,"{hemos, también, que, las, y, los, de, la, más, porque, ya, hemos, a, que, no, tenían}",Negativo,-0.296,Neutral,0.0,"['el', 'haber', 'que']","['70', 'mil', 'aplauso']"
2022,Argentina,Alberto Fernandez,84,Argentina_2022_Alberto_Fernandez.pdf,"(APLAUSOS) Hemos entregado 75 mil créditos a familias que tenían un terreno, pero no tenían el dinero para poder construir en ese terreno.",aplausos entregado 75 mil créditos familias terreno dinero poder construir terreno,"{hemos, a, que, tenían, un, pero, no, tenían, el, para, en, ese}",Negativo,-0.296,Neutral,0.0,"['tener', 'terreno', '(']","['terreno', 'aplauso', 'entregado']"
2022,Argentina,Alberto Fernandez,85,Argentina_2022_Alberto_Fernandez.pdf,"Hemos dado más de 250 mil soluciones habitacionales en la Ar gentina; en la Argentina de hoy se están construyendo 140 mil viviendas, muchos me dijeron aquella vez en Mar del Plata, el día en que anuncié que iba a crear el Ministerio de la Vivienda, y me dijeron “para qué otro ministerio más”, yo necesito que haya a lguien que piense solamente en la vivienda, que no piense en la vivienda como obra pública, que piense a la vivienda como vivienda, y se dedique las 24 horas del día a construir techos para las familias argentinas, y lo logramos, y lo logramos, y lo estamo s logrando.",dado 250 mil soluciones habitacionales ar gentina argentina hoy construyendo 140 mil viviendas dijeron aquella vez mar plata día anuncié iba crear ministerio vivienda dijeron ministerio necesito lguien piense solamente vivienda piense vivienda obra pública piense vivienda vivienda dedique 24 horas día construir techos familias argentinas logramos logramos estamo s logrando,"{hemos, más, de, en, la, en, la, de, se, están, muchos, me, en, del, el, en, que, que, a, el, de, la, y, me, para, qué, otro, más, yo, que, haya, a, que, en, la, que, no, en, la, como, que, a, la, como, y, se, las, del, a, para, las, y, lo, y, lo, y, lo}",Negativo,-0.296,Neutral,0.0,"['el', ',', 'en']","['vivienda', 'piense', 'lograr']"
2022,Argentina,Alberto Fernandez,86,Argentina_2022_Alberto_Fernandez.pdf,"Gran trabajo de Jorge Ferraresi, que hoy no está con nosotros, pero que tuvo mucho que ver, y de Santiago Maggiotti, que fue su segundo y sigue llevando adelante ese trabajo al pie de la letra.",gran trabajo jorge ferraresi hoy ver santiago maggiotti segundo sigue llevando adelante trabajo pie letra,"{de, que, no, está, con, nosotros, pero, que, tuvo, mucho, que, y, de, que, fue, su, y, ese, al, de, la}",Negativo,-0.296,Neutral,0.0,"[',', 'que', 'de']","['trabajo', 'gran', 'jorge']"
2022,Argentina,Alberto Fernandez,87,Argentina_2022_Alberto_Fernandez.pdf,"(APLAUSOS)   La Argentina es otra, y tenemos quedar nos cuenta que es otra, y la Argentina a la que nosotros apostamos es esa Argentina que pone en valor la obra pública, que sabe que el Estado tiene que estar presente para darle viviendas a los que la necesitan, que tiene que estar muy cerca de los que men os tienen, y por eso nunca vamos a dejar de lado, más allá de lo que escriban los diarios, las denuncias que se hagan, nunca vamos a dejar de lado la asistencia del Estado a aquel que la necesite, nunca vamos a hacerlo, nunca vamos a hacerlo.",aplausos argentina quedar cuenta argentina apostamos argentina pone valor obra pública sabe presente darle viviendas necesitan cerca men nunca vamos dejar lado allá escriban diarios denuncias hagan nunca vamos dejar lado asistencia aquel necesite nunca vamos hacerlo nunca vamos hacerlo,"{la, es, otra, y, tenemos, nos, que, es, otra, y, la, a, la, que, nosotros, es, esa, que, en, la, que, que, el, estado, tiene, que, estar, para, a, los, que, la, que, tiene, que, estar, muy, de, los, que, os, tienen, y, por, eso, a, de, más, de, lo, que, los, las, que, se, a, de, la, del, estado, a, que, la, a, a}",Neutral,0.0,Neutral,0.0,"['que', 'el', ',']","['nunca', 'ir', 'argentino']"
2022,Argentina,Alberto Fernandez,88,Argentina_2022_Alberto_Fernandez.pdf,"Y vamos a hac erlo bien, porque tampoco queremos que esa asistencia vaya a parar a quien no la necesita, la asistencia del Estado es para el que la necesita, para ellos todo, vamos a hacerlo.",vamos hac erlo bien tampoco queremos asistencia vaya parar necesita asistencia necesita vamos hacerlo,"{y, a, porque, que, esa, a, a, quien, no, la, la, del, estado, es, para, el, que, la, para, ellos, todo, a}",Negativo,-0.296,Neutral,0.0,"['a', ',', 'ir']","['ir', 'asistencia', 'hac']"
2022,Argentina,Alberto Fernandez,89,Argentina_2022_Alberto_Fernandez.pdf,"Y vamos a seguir adelante con políticas que para nosotros son centrales: yo de staqué recién el esfuerzo que fue la educación en los días de pandemia, pero también les digo, la educación, Mario, compañero intendenta de Zárate, que ahí lo veo también, lo estoy viendo poco, querido Intendente de Luján, todos tenemos que entender, todos  tenemos que entender que la educación tiene que ver con nuestro futuro, que la educación es central para que nosotros podamos desarrollarnos, que sin educación no tenemos futuro, me lo han oído decir mil veces, y las repetiré mil veces más, los países ric os no son ricos porque tienen petróleo, oro, gas, cobre, los países son ricos porque tienen la tecnología para extraer todo eso.",vamos seguir adelante políticas centrales staqué recién esfuerzo educación días pandemia digo educación mario compañero intendenta zárate ahí veo viendo querido intendente luján entender entender educación ver futuro educación central podamos desarrollarnos educación futuro oído decir mil veces repetiré mil veces países ric ricos petróleo oro gas cobre países ricos tecnología extraer,"{y, a, con, que, para, nosotros, son, yo, de, el, que, fue, la, en, los, de, pero, también, les, la, de, que, lo, también, lo, estoy, poco, de, todos, tenemos, que, todos, tenemos, que, que, la, tiene, que, con, nuestro, que, la, es, para, que, nosotros, que, sin, no, tenemos, me, lo, han, y, las, más, los, os, no, son, porque, tienen, los, son, porque, tienen, la, para, todo, eso}",Negativo,-0.7906,Neutral,0.0,"[',', 'que', 'el']","['educación', 'ver', 'central']"
2022,Argentina,Alberto Fernandez,90,Argentina_2022_Alberto_Fernandez.pdf,"Por lo tanto, que nosotros invirtamos en educación, invirtamos en conocimiento, invirtamos en ciencia, invirtamos en tecnológic a, estamos invirtiendo para hacer un país soberano y para darle más prosperidad a la Argentina en pleno.",invirtamos educación invirtamos conocimiento invirtamos ciencia invirtamos tecnológic invirtiendo hacer país soberano darle prosperidad argentina pleno,"{por, lo, tanto, que, nosotros, en, en, en, en, a, estamos, para, un, y, para, más, a, la, en}",Neutral,0.0,Neutral,0.0,"[',', 'en', 'invirtamos']","['invirtamos', 'educación', 'conocimiento']"
2022,Argentina,Alberto Fernandez,91,Argentina_2022_Alberto_Fernandez.pdf,"(APLAUSOS)   Cuando tuvimos que firmar ese acuerdo con el Fondo, que claro está, lo último que hubiera querido yo es tener una deuda con el Fondo, pero cuando tuvimos que resolver ese problema lo resolvimos, y yo les dije a todos no vamos a afectar ni a la seguridad social ni a la educación, ni a la ciencia, ni a la tecnología, ni al trabajo, y lo he cumplido cabalmente, pudimos llevar adelante ese plan s in que los salarios se depriman, sin que los trabajadores de la Educación se vean postergados, sin que la salud pase a un segundo plano, sin que la ciencia y el conocimiento se vean alicaídos, aumentó el presupuesto en educación, aumentó el presupuesto de salud, aumentó el presupuesto en ciencia y tecnología, nos hemos echado varas muy altas para cumplir, y las vamos a cumplir, y las vamos a cumplir.",aplausos firmar acuerdo fondo claro último querido tener deuda fondo resolver problema resolvimos dije vamos afectar seguridad social educación ciencia tecnología trabajo cumplido cabalmente pudimos llevar adelante plan s in salarios depriman trabajadores educación vean postergados salud pase segundo plano ciencia conocimiento vean alicaídos aumentó presupuesto educación aumentó presupuesto salud aumentó presupuesto ciencia tecnología echado varas altas cumplir vamos cumplir vamos cumplir,"{cuando, tuvimos, que, ese, con, el, que, está, lo, que, hubiera, yo, es, una, con, el, pero, cuando, tuvimos, que, ese, lo, y, yo, les, a, todos, no, a, ni, a, la, ni, a, la, ni, a, la, ni, a, la, ni, al, y, lo, he, ese, que, los, se, sin, que, los, de, la, se, sin, que, la, a, un, sin, que, la, y, el, se, el, en, el, de, el, en, y, nos, hemos, muy, para, y, las, a, y, las, a}",Negativo,-0.9062,Positivo,0.1779,"[',', 'el', 'él']","['ir', 'educación', 'aumentar']"
